Sucursal,Cajero,ID_Transaccion,Transaccion,Tiempo_Servicio_seg,Satisfaccion,Monto
62,4820,3,Deposito,63,Regular,125
62,4820,3,Deposito,63,Muy Malo,528
62,4820,3,Deposito,63,Regular,482
62,4820,3,Deposito,63,Regular,775
62,4820,3,Deposito,64,Regular,303
62,4820,3,Deposito,64,Regular,409
62,4820,3,Deposito,64,Muy Bueno,345
62,4820,3,Deposito,64,Muy Malo,463
62,4820,3,Deposito,64,Muy Malo,377
62,4820,3,Deposito,64,Regular,699
62,4820,3,Deposito,64,Muy Malo,1699
62,4820,3,Deposito,64,Bueno,609
62,4820,3,Deposito,64,Regular,2681
62,4820,3,Deposito,64,Regular,1358
62,4820,3,Deposito,64,Regular,3097
62,4820,3,Deposito,64,Muy Bueno,62
62,4820,3,Deposito,64,Muy Malo,900
62,4820,3,Deposito,64,Malo,158
62,4820,3,Deposito,64,Muy Bueno,1553
62,4820,3,Deposito,64,Bueno,198
62,4820,3,Deposito,64,Regular,210
62,4820,3,Deposito,65,Muy Malo,59
62,4820,3,Deposito,65,Regular,561
62,4820,3,Deposito,65,Bueno,289
62,4820,3,Deposito,65,Bueno,916
62,4820,3,Deposito,65,Regular,3620
62,4820,3,Deposito,65,Muy Bueno,2064
62,4820,3,Deposito,65,Malo,744
62,4820,3,Deposito,65,Malo,699
62,4820,3,Deposito,65,Bueno,3591
62,4820,3,Deposito,65,Muy Malo,152
62,4820,3,Deposito,65,Muy Bueno,1527
62,4820,3,Deposito,65,Regular,562
62,4820,3,Deposito,65,Bueno,370
62,4820,3,Deposito,65,Muy Malo,612
62,4820,3,Deposito,65,Regular,700
62,4820,3,Deposito,65,Bueno,551
62,4820,3,Deposito,65,Regular,442
62,4820,3,Deposito,65,Regular,726
62,4820,3,Deposito,65,Bueno,408
62,4820,3,Deposito,65,Muy Malo,574
62,4820,3,Deposito,65,Malo,3407
62,4820,3,Deposito,65,Muy Malo,488
62,4820,3,Deposito,65,Bueno,2704
62,4820,3,Deposito,66,Malo,3376
62,4820,3,Deposito,66,Muy Malo,996
62,4820,3,Deposito,66,Regular,2980
62,4820,3,Deposito,66,Bueno,973
62,4820,3,Deposito,66,Muy Malo,2916
62,4820,3,Deposito,66,Malo,880
62,4820,3,Deposito,66,Bueno,609
62,4820,3,Deposito,66,Regular,790
62,4820,3,Deposito,66,Muy Bueno,798
62,4820,3,Deposito,66,Muy Malo,590
62,4820,3,Deposito,66,Muy Bueno,429
62,4820,3,Deposito,66,Muy Bueno,850
62,4820,3,Deposito,67,Malo,698
62,4820,3,Deposito,67,Muy Bueno,562
62,4820,3,Deposito,67,Muy Malo,953
62,4820,3,Deposito,67,Muy Bueno,516
62,4820,3,Deposito,67,Malo,780
62,4820,3,Deposito,67,Bueno,307
62,4820,3,Deposito,67,Malo,420
62,4820,3,Deposito,67,Malo,704
62,4820,3,Deposito,67,Muy Malo,106
62,4820,3,Deposito,67,Bueno,43
62,4820,3,Deposito,67,Bueno,836
62,4820,3,Deposito,67,Regular,826
62,4820,3,Deposito,67,Malo,880
62,4820,3,Deposito,67,Malo,109
62,4820,3,Deposito,67,Bueno,541
62,4820,3,Deposito,67,Bueno,239
62,4820,3,Deposito,67,Regular,341
62,4820,3,Deposito,68,Malo,607
62,4820,3,Deposito,68,Bueno,177
62,4820,3,Deposito,68,Muy Malo,794
62,4820,3,Deposito,68,Malo,718
62,4820,3,Deposito,68,Muy Bueno,523
62,4820,3,Deposito,68,Regular,390
62,4820,3,Deposito,68,Malo,607
62,4820,3,Deposito,68,Muy Bueno,992
62,4820,3,Deposito,68,Bueno,363
62,4820,3,Deposito,68,Malo,116
62,4820,3,Deposito,68,Malo,23
62,4820,3,Deposito,68,Regular,330
62,4820,3,Deposito,68,Muy Bueno,904
62,4820,3,Deposito,68,Regular,829
62,4820,3,Deposito,68,Muy Malo,418
62,4820,3,Deposito,68,Regular,57
62,4820,3,Deposito,68,Malo,791
62,4820,3,Deposito,68,Muy Malo,863
62,4820,3,Deposito,69,Muy Malo,368
62,4820,3,Deposito,69,Muy Bueno,532
62,4820,3,Deposito,69,Bueno,985
62,4820,3,Deposito,69,Bueno,143
62,4820,3,Deposito,69,Regular,168
62,4820,3,Deposito,69,Malo,651
62,4820,3,Deposito,69,Bueno,958
62,4820,3,Deposito,69,Regular,989
62,4820,3,Deposito,69,Bueno,334
62,4820,3,Deposito,69,Malo,356
62,4820,3,Deposito,69,Muy Bueno,901
62,4820,3,Deposito,70,Muy Malo,733
62,4820,3,Deposito,70,Bueno,184
62,4820,3,Deposito,70,Muy Malo,599
62,4820,3,Deposito,70,Muy Bueno,122
62,4820,3,Deposito,70,Malo,212
62,4820,3,Deposito,70,Muy Malo,635
62,4820,3,Deposito,70,Bueno,882
62,4820,3,Deposito,71,Muy Bueno,94
62,4820,3,Deposito,71,Bueno,299
62,4820,3,Deposito,71,Bueno,609
62,4820,3,Deposito,71,Bueno,339
62,4820,3,Deposito,71,Bueno,224
62,4820,3,Deposito,71,Bueno,752
62,4820,3,Deposito,71,Bueno,548
62,4820,3,Deposito,71,Muy Malo,136
62,4820,3,Deposito,71,Malo,758
62,4820,3,Deposito,71,Bueno,800
62,4820,3,Deposito,72,Malo,346
62,4820,3,Deposito,72,Muy Bueno,891
62,4820,3,Deposito,72,Muy Malo,623
62,4820,3,Deposito,72,Regular,510
62,4820,3,Deposito,72,Malo,742
62,4820,3,Deposito,72,Muy Bueno,668
62,4820,3,Deposito,72,Regular,250
62,4820,3,Deposito,72,Bueno,761
62,4820,3,Deposito,72,Muy Bueno,213
62,4820,3,Deposito,72,Muy Malo,953
62,4820,3,Deposito,72,Malo,545
62,4820,3,Deposito,73,Malo,788
62,4820,3,Deposito,73,Malo,330
62,4820,3,Deposito,73,Bueno,137
62,4820,3,Deposito,73,Regular,960
62,4820,3,Deposito,73,Malo,762
62,4820,3,Deposito,73,Regular,467
62,4820,3,Deposito,73,Malo,426
62,4820,3,Deposito,73,Bueno,61
62,4820,3,Deposito,73,Bueno,240
62,4820,3,Deposito,73,Muy Malo,791
62,4820,3,Deposito,74,Malo,588
62,4820,3,Deposito,74,Malo,445
62,4820,3,Deposito,74,Bueno,711
62,4820,3,Deposito,74,Muy Malo,764
62,4820,3,Deposito,74,Bueno,944
62,4820,3,Deposito,74,Muy Malo,198
62,4820,3,Deposito,74,Muy Malo,270
62,4820,3,Deposito,74,Bueno,104
62,4820,3,Deposito,74,Bueno,484
62,4820,3,Deposito,75,Muy Malo,935
62,4820,3,Deposito,75,Malo,952
62,4820,3,Deposito,75,Bueno,180
62,4820,3,Deposito,75,Malo,591
62,4820,3,Deposito,75,Malo,131
62,4820,3,Deposito,75,Regular,670
62,4820,3,Deposito,75,Bueno,939
62,4820,3,Deposito,75,Muy Malo,963
62,4820,3,Deposito,75,Bueno,269
62,4820,3,Deposito,75,Muy Bueno,579
62,4820,3,Deposito,76,Malo,900
62,4820,3,Deposito,76,Malo,276
62,4820,3,Deposito,76,Malo,343
62,4820,3,Deposito,76,Malo,76
62,4820,3,Deposito,76,Muy Malo,455
62,4820,3,Deposito,76,Malo,557
62,4820,3,Deposito,76,Bueno,501
62,4820,3,Deposito,76,Regular,856
62,4820,3,Deposito,76,Malo,162
62,4820,3,Deposito,76,Muy Malo,804
62,4820,3,Deposito,77,Muy Bueno,227
62,4820,3,Deposito,77,Malo,401
62,4820,3,Deposito,77,Muy Malo,858
62,4820,3,Deposito,77,Muy Bueno,939
62,4820,3,Deposito,77,Bueno,263
62,4820,3,Deposito,77,Regular,216
62,4820,3,Deposito,77,Muy Malo,618
62,4820,3,Deposito,78,Muy Malo,384
62,4820,3,Deposito,78,Malo,943
62,4820,3,Deposito,78,Malo,710
62,4820,3,Deposito,78,Regular,695
62,4820,3,Deposito,78,Bueno,214
62,4820,3,Deposito,78,Muy Malo,884
62,4820,3,Deposito,78,Muy Malo,146
62,4820,3,Deposito,79,Malo,763
62,4820,3,Deposito,80,Regular,853
62,4820,3,Deposito,80,Malo,721
62,4820,3,Deposito,80,Regular,361
62,4820,3,Deposito,81,Malo,329
62,4820,3,Deposito,81,Malo,963
62,4820,3,Deposito,81,Muy Bueno,904
62,4820,3,Deposito,81,Muy Bueno,880
62,4820,3,Deposito,82,Malo,1886
62,4820,3,Deposito,82,Muy Malo,389
62,4820,3,Deposito,82,Regular,4982
62,4820,3,Deposito,82,Bueno,6040
62,4820,3,Deposito,83,Malo,6351
62,4820,3,Deposito,83,Regular,2096
62,4820,3,Deposito,84,Malo,6921
62,4820,3,Deposito,84,Muy Malo,4351
62,4820,3,Deposito,84,Muy Malo,527
62,4820,3,Deposito,84,Bueno,6896
62,4820,3,Deposito,85,Malo,6173
62,4820,3,Deposito,85,Bueno,3902
62,4820,3,Deposito,85,Malo,842
62,4820,3,Deposito,85,Bueno,2110
62,4820,3,Deposito,85,Muy Bueno,4281
62,4820,3,Deposito,86,Muy Bueno,4521
62,4820,3,Deposito,86,Muy Bueno,6521
62,4820,3,Deposito,86,Malo,2540
62,4820,3,Deposito,86,Regular,913
62,4820,3,Deposito,86,Bueno,4926
62,4820,3,Deposito,86,Regular,315
62,4820,3,Deposito,87,Malo,695
62,4820,3,Deposito,87,Bueno,3810
62,4820,3,Deposito,87,Bueno,6951
62,4820,3,Deposito,87,Bueno,4168
62,4820,3,Deposito,88,Malo,5344
62,4820,3,Deposito,88,Malo,2913
62,4820,3,Deposito,88,Regular,141
62,4820,3,Deposito,89,Bueno,4033
62,4820,3,Deposito,89,Muy Malo,4284
62,4820,3,Deposito,89,Regular,2173
62,4820,3,Deposito,89,Regular,2046
62,4820,3,Deposito,89,Bueno,2641
62,4820,3,Deposito,90,Muy Malo,3189
62,4820,3,Deposito,90,Malo,2217
62,4820,3,Deposito,90,Malo,3968
62,4820,3,Deposito,90,Bueno,2779
62,4820,3,Deposito,91,Malo,3314
62,4820,3,Deposito,91,Bueno,2353
62,4820,3,Deposito,92,Muy Bueno,2276
62,4820,3,Deposito,92,Muy Malo,5749
62,4820,3,Deposito,93,Malo,5637
62,4820,3,Deposito,93,Regular,3903
62,4820,3,Deposito,93,Muy Malo,5426
62,4820,3,Deposito,93,Muy Bueno,2546
62,4820,3,Deposito,93,Bueno,3450
62,4820,3,Deposito,94,Regular,4344
62,4820,3,Deposito,94,Muy Malo,2208
62,4820,3,Deposito,95,Malo,2368
62,4820,3,Deposito,96,Malo,2600
62,4820,3,Deposito,96,Malo,6333
62,4820,3,Deposito,97,Muy Malo,6044
62,4820,3,Deposito,97,Muy Malo,5948
62,4820,3,Deposito,98,Bueno,3762
62,4820,3,Deposito,98,Muy Bueno,134
62,4820,3,Deposito,98,Bueno,5423
62,4820,3,Deposito,99,Malo,6755
62,4820,3,Deposito,99,Malo,1992
62,4820,3,Deposito,99,Muy Bueno,1040
62,4820,3,Deposito,99,Muy Bueno,2679
62,4820,3,Deposito,100,Malo,290
62,4820,3,Deposito,103,Regular,3687
62,4820,3,Deposito,103,Regular,3998
62,4820,3,Deposito,103,Bueno,6455
62,4820,3,Deposito,104,Malo,3689
62,4820,3,Deposito,104,Muy Malo,5725
62,4820,3,Deposito,106,Muy Malo,6767
62,4820,3,Deposito,107,Muy Malo,4543
62,4820,3,Deposito,108,Regular,520
62,4820,3,Deposito,108,Bueno,3894
62,4820,3,Deposito,108,Muy Malo,3086
62,4820,3,Deposito,109,Muy Bueno,3514
62,4820,3,Deposito,109,Muy Malo,5872
62,4820,3,Deposito,111,Regular,28
62,4820,3,Deposito,111,Muy Bueno,942
62,4820,3,Deposito,113,Malo,6923
62,4820,3,Deposito,113,Muy Malo,6008
62,4820,3,Deposito,114,Muy Malo,943
62,4820,3,Deposito,115,Muy Bueno,2653
62,4820,3,Deposito,118,Muy Malo,6054
62,4820,3,Deposito,119,Muy Malo,2138
62,4820,3,Deposito,121,Muy Malo,3656
62,4820,3,Deposito,122,Muy Malo,5219
62,4820,3,Deposito,126,Muy Malo,6506
62,4820,3,Deposito,127,Malo,3400
62,4820,3,Deposito,127,Regular,3524
62,4820,3,Deposito,138,Regular,3880
62,4820,3,Deposito,148,Muy Malo,4001
62,4820,3,Deposito,185,Malo,927
62,4820,3,Deposito,185,Muy Bueno,2680
62,4820,10,Cobrar cheque (Cta del Bco),45,Muy Bueno,451
62,4820,10,Cobrar cheque (Cta del Bco),45,Bueno,506
62,4820,10,Cobrar cheque (Cta del Bco),45,Muy Bueno,631
62,4820,10,Cobrar cheque (Cta del Bco),46,Muy Malo,699
62,4820,10,Cobrar cheque (Cta del Bco),46,Bueno,2470
62,4820,10,Cobrar cheque (Cta del Bco),46,Muy Bueno,425
62,4820,10,Cobrar cheque (Cta del Bco),46,Malo,814
62,4820,10,Cobrar cheque (Cta del Bco),46,Muy Bueno,687
62,4820,10,Cobrar cheque (Cta del Bco),46,Bueno,2606
62,4820,10,Cobrar cheque (Cta del Bco),46,Muy Bueno,899
62,4820,10,Cobrar cheque (Cta del Bco),46,Muy Bueno,516
62,4820,10,Cobrar cheque (Cta del Bco),46,Muy Malo,527
62,4820,10,Cobrar cheque (Cta del Bco),47,Regular,126
62,4820,10,Cobrar cheque (Cta del Bco),47,Bueno,169
62,4820,10,Cobrar cheque (Cta del Bco),47,Malo,816
62,4820,10,Cobrar cheque (Cta del Bco),47,Muy Malo,2368
62,4820,10,Cobrar cheque (Cta del Bco),47,Regular,1255
62,4820,10,Cobrar cheque (Cta del Bco),47,Regular,2942
62,4820,10,Cobrar cheque (Cta del Bco),47,Malo,2181
62,4820,10,Cobrar cheque (Cta del Bco),47,Bueno,1203
62,4820,10,Cobrar cheque (Cta del Bco),47,Muy Bueno,87
62,4820,10,Cobrar cheque (Cta del Bco),47,Muy Malo,1612
62,4820,10,Cobrar cheque (Cta del Bco),47,Bueno,372
62,4820,10,Cobrar cheque (Cta del Bco),47,Regular,522
62,4820,10,Cobrar cheque (Cta del Bco),47,Malo,605
62,4820,10,Cobrar cheque (Cta del Bco),47,Malo,161
62,4820,10,Cobrar cheque (Cta del Bco),47,Muy Bueno,36
62,4820,10,Cobrar cheque (Cta del Bco),47,Malo,569
62,4820,10,Cobrar cheque (Cta del Bco),47,Muy Bueno,749
62,4820,10,Cobrar cheque (Cta del Bco),47,Muy Bueno,134
62,4820,10,Cobrar cheque (Cta del Bco),47,Regular,735
62,4820,10,Cobrar cheque (Cta del Bco),47,Muy Malo,936
62,4820,10,Cobrar cheque (Cta del Bco),47,Muy Bueno,482
62,4820,10,Cobrar cheque (Cta del Bco),48,Regular,1700
62,4820,10,Cobrar cheque (Cta del Bco),48,Malo,728
62,4820,10,Cobrar cheque (Cta del Bco),48,Regular,503
62,4820,10,Cobrar cheque (Cta del Bco),48,Muy Bueno,474
62,4820,10,Cobrar cheque (Cta del Bco),48,Muy Bueno,715
62,4820,10,Cobrar cheque (Cta del Bco),48,Muy Bueno,402
62,4820,10,Cobrar cheque (Cta del Bco),48,Muy Malo,87
62,4820,10,Cobrar cheque (Cta del Bco),48,Malo,232
62,4820,10,Cobrar cheque (Cta del Bco),48,Muy Bueno,2993
62,4820,10,Cobrar cheque (Cta del Bco),48,Bueno,408
62,4820,10,Cobrar cheque (Cta del Bco),48,Muy Malo,1501
62,4820,10,Cobrar cheque (Cta del Bco),48,Muy Malo,1506
62,4820,10,Cobrar cheque (Cta del Bco),48,Muy Malo,2541
62,4820,10,Cobrar cheque (Cta del Bco),48,Malo,357
62,4820,10,Cobrar cheque (Cta del Bco),48,Regular,1843
62,4820,10,Cobrar cheque (Cta del Bco),48,Bueno,1342
62,4820,10,Cobrar cheque (Cta del Bco),48,Muy Bueno,2032
62,4820,10,Cobrar cheque (Cta del Bco),48,Muy Bueno,2715
62,4820,10,Cobrar cheque (Cta del Bco),48,Bueno,1936
62,4820,10,Cobrar cheque (Cta del Bco),48,Muy Bueno,798
62,4820,10,Cobrar cheque (Cta del Bco),48,Malo,664
62,4820,10,Cobrar cheque (Cta del Bco),48,Bueno,413
62,4820,10,Cobrar cheque (Cta del Bco),48,Muy Bueno,2088
62,4820,10,Cobrar cheque (Cta del Bco),48,Bueno,1924
62,4820,10,Cobrar cheque (Cta del Bco),49,Malo,2396
62,4820,10,Cobrar cheque (Cta del Bco),49,Muy Bueno,61
62,4820,10,Cobrar cheque (Cta del Bco),49,Bueno,304
62,4820,10,Cobrar cheque (Cta del Bco),49,Malo,2672
62,4820,10,Cobrar cheque (Cta del Bco),49,Muy Bueno,205
62,4820,10,Cobrar cheque (Cta del Bco),49,Bueno,366
62,4820,10,Cobrar cheque (Cta del Bco),49,Bueno,974
62,4820,10,Cobrar cheque (Cta del Bco),49,Regular,835
62,4820,10,Cobrar cheque (Cta del Bco),49,Bueno,1076
62,4820,10,Cobrar cheque (Cta del Bco),49,Regular,881
62,4820,10,Cobrar cheque (Cta del Bco),49,Bueno,1493
62,4820,10,Cobrar cheque (Cta del Bco),49,Muy Malo,697
62,4820,10,Cobrar cheque (Cta del Bco),49,Bueno,1300
62,4820,10,Cobrar cheque (Cta del Bco),49,Malo,1480
62,4820,10,Cobrar cheque (Cta del Bco),49,Bueno,2212
62,4820,10,Cobrar cheque (Cta del Bco),49,Muy Bueno,415
62,4820,10,Cobrar cheque (Cta del Bco),49,Malo,552
62,4820,10,Cobrar cheque (Cta del Bco),49,Muy Bueno,1193
62,4820,10,Cobrar cheque (Cta del Bco),49,Bueno,39
62,4820,10,Cobrar cheque (Cta del Bco),49,Muy Bueno,86
62,4820,10,Cobrar cheque (Cta del Bco),49,Muy Bueno,109
62,4820,10,Cobrar cheque (Cta del Bco),49,Regular,263
62,4820,10,Cobrar cheque (Cta del Bco),49,Bueno,502
62,4820,10,Cobrar cheque (Cta del Bco),49,Regular,1126
62,4820,10,Cobrar cheque (Cta del Bco),49,Muy Bueno,495
62,4820,10,Cobrar cheque (Cta del Bco),49,Regular,1514
62,4820,10,Cobrar cheque (Cta del Bco),49,Muy Malo,549
62,4820,10,Cobrar cheque (Cta del Bco),49,Malo,2467
62,4820,10,Cobrar cheque (Cta del Bco),50,Muy Bueno,353
62,4820,10,Cobrar cheque (Cta del Bco),50,Bueno,2670
62,4820,10,Cobrar cheque (Cta del Bco),50,Muy Bueno,734
62,4820,10,Cobrar cheque (Cta del Bco),50,Regular,2969
62,4820,10,Cobrar cheque (Cta del Bco),50,Muy Bueno,1133
62,4820,10,Cobrar cheque (Cta del Bco),50,Bueno,75
62,4820,10,Cobrar cheque (Cta del Bco),50,Bueno,847
62,4820,10,Cobrar cheque (Cta del Bco),50,Malo,421
62,4820,10,Cobrar cheque (Cta del Bco),50,Bueno,548
62,4820,10,Cobrar cheque (Cta del Bco),50,Muy Bueno,672
62,4820,10,Cobrar cheque (Cta del Bco),50,Bueno,1282
62,4820,10,Cobrar cheque (Cta del Bco),50,Regular,948
62,4820,10,Cobrar cheque (Cta del Bco),50,Regular,2083
62,4820,10,Cobrar cheque (Cta del Bco),50,Malo,419
62,4820,10,Cobrar cheque (Cta del Bco),50,Regular,838
62,4820,10,Cobrar cheque (Cta del Bco),50,Muy Bueno,875
62,4820,10,Cobrar cheque (Cta del Bco),50,Bueno,777
62,4820,10,Cobrar cheque (Cta del Bco),50,Bueno,328
62,4820,10,Cobrar cheque (Cta del Bco),50,Bueno,322
62,4820,10,Cobrar cheque (Cta del Bco),50,Malo,994
62,4820,10,Cobrar cheque (Cta del Bco),50,Malo,2854
62,4820,10,Cobrar cheque (Cta del Bco),50,Malo,2931
62,4820,10,Cobrar cheque (Cta del Bco),50,Muy Malo,377
62,4820,10,Cobrar cheque (Cta del Bco),50,Muy Malo,502
62,4820,10,Cobrar cheque (Cta del Bco),50,Bueno,368
62,4820,10,Cobrar cheque (Cta del Bco),50,Bueno,165
62,4820,10,Cobrar cheque (Cta del Bco),51,Muy Bueno,467
62,4820,10,Cobrar cheque (Cta del Bco),51,Muy Bueno,2219
62,4820,10,Cobrar cheque (Cta del Bco),51,Muy Bueno,861
62,4820,10,Cobrar cheque (Cta del Bco),51,Regular,671
62,4820,10,Cobrar cheque (Cta del Bco),51,Bueno,1071
62,4820,10,Cobrar cheque (Cta del Bco),51,Bueno,2872
62,4820,10,Cobrar cheque (Cta del Bco),51,Malo,1297
62,4820,10,Cobrar cheque (Cta del Bco),51,Muy Bueno,631
62,4820,10,Cobrar cheque (Cta del Bco),51,Muy Malo,487
62,4820,10,Cobrar cheque (Cta del Bco),51,Bueno,164
62,4820,10,Cobrar cheque (Cta del Bco),51,Muy Bueno,444
62,4820,10,Cobrar cheque (Cta del Bco),51,Muy Malo,907
62,4820,10,Cobrar cheque (Cta del Bco),51,Regular,741
62,4820,10,Cobrar cheque (Cta del Bco),51,Muy Bueno,524
62,4820,10,Cobrar cheque (Cta del Bco),51,Regular,2926
62,4820,10,Cobrar cheque (Cta del Bco),51,Muy Bueno,453
62,4820,10,Cobrar cheque (Cta del Bco),51,Muy Bueno,1046
62,4820,10,Cobrar cheque (Cta del Bco),51,Muy Bueno,48
62,4820,10,Cobrar cheque (Cta del Bco),51,Bueno,1606
62,4820,10,Cobrar cheque (Cta del Bco),51,Regular,206
62,4820,10,Cobrar cheque (Cta del Bco),51,Muy Bueno,2714
62,4820,10,Cobrar cheque (Cta del Bco),51,Bueno,909
62,4820,10,Cobrar cheque (Cta del Bco),51,Regular,2076
62,4820,10,Cobrar cheque (Cta del Bco),51,Bueno,355
62,4820,10,Cobrar cheque (Cta del Bco),51,Regular,2883
62,4820,10,Cobrar cheque (Cta del Bco),52,Malo,1959
62,4820,10,Cobrar cheque (Cta del Bco),52,Muy Malo,319
62,4820,10,Cobrar cheque (Cta del Bco),52,Muy Malo,785
62,4820,10,Cobrar cheque (Cta del Bco),52,Muy Bueno,436
62,4820,10,Cobrar cheque (Cta del Bco),52,Muy Malo,1545
62,4820,10,Cobrar cheque (Cta del Bco),52,Muy Bueno,476
62,4820,10,Cobrar cheque (Cta del Bco),52,Malo,284
62,4820,10,Cobrar cheque (Cta del Bco),52,Bueno,605
62,4820,10,Cobrar cheque (Cta del Bco),52,Muy Bueno,512
62,4820,10,Cobrar cheque (Cta del Bco),52,Malo,495
62,4820,10,Cobrar cheque (Cta del Bco),52,Muy Malo,859
62,4820,10,Cobrar cheque (Cta del Bco),52,Muy Bueno,2325
62,4820,10,Cobrar cheque (Cta del Bco),52,Bueno,1123
62,4820,10,Cobrar cheque (Cta del Bco),52,Bueno,2402
62,4820,10,Cobrar cheque (Cta del Bco),53,Malo,1639
62,4820,10,Cobrar cheque (Cta del Bco),53,Muy Malo,1332
62,4820,10,Cobrar cheque (Cta del Bco),53,Bueno,119
62,4820,10,Cobrar cheque (Cta del Bco),53,Malo,1960
62,4820,10,Cobrar cheque (Cta del Bco),53,Bueno,1018
62,4820,10,Cobrar cheque (Cta del Bco),53,Bueno,872
62,4820,10,Cobrar cheque (Cta del Bco),53,Malo,1992
62,4820,10,Cobrar cheque (Cta del Bco),53,Muy Bueno,2752
62,4820,10,Cobrar cheque (Cta del Bco),53,Muy Malo,1961
62,4820,10,Cobrar cheque (Cta del Bco),53,Muy Bueno,77
62,4820,10,Cobrar cheque (Cta del Bco),53,Bueno,610
62,4820,10,Cobrar cheque (Cta del Bco),53,Bueno,1685
62,4820,10,Cobrar cheque (Cta del Bco),54,Regular,1907
62,4820,10,Cobrar cheque (Cta del Bco),54,Bueno,556
62,4820,10,Cobrar cheque (Cta del Bco),54,Bueno,340
62,4820,10,Cobrar cheque (Cta del Bco),54,Malo,2350
62,4820,10,Cobrar cheque (Cta del Bco),54,Malo,1676
62,4820,10,Cobrar cheque (Cta del Bco),54,Bueno,819
62,4820,10,Cobrar cheque (Cta del Bco),54,Bueno,155
62,4820,10,Cobrar cheque (Cta del Bco),54,Muy Bueno,131
62,4820,10,Cobrar cheque (Cta del Bco),54,Bueno,746
62,4820,10,Cobrar cheque (Cta del Bco),54,Muy Bueno,1131
62,4820,10,Cobrar cheque (Cta del Bco),54,Bueno,2931
62,4820,10,Cobrar cheque (Cta del Bco),54,Muy Bueno,628
62,4820,10,Cobrar cheque (Cta del Bco),54,Malo,715
62,4820,10,Cobrar cheque (Cta del Bco),55,Regular,2266
62,4820,10,Cobrar cheque (Cta del Bco),55,Muy Bueno,760
62,4820,10,Cobrar cheque (Cta del Bco),55,Malo,1638
62,4820,10,Cobrar cheque (Cta del Bco),55,Regular,590
62,4820,10,Cobrar cheque (Cta del Bco),55,Muy Malo,280
62,4820,10,Cobrar cheque (Cta del Bco),55,Bueno,913
62,4820,10,Cobrar cheque (Cta del Bco),55,Muy Malo,53
62,4820,10,Cobrar cheque (Cta del Bco),56,Muy Bueno,2606
62,4820,10,Cobrar cheque (Cta del Bco),56,Muy Malo,616
62,4820,10,Cobrar cheque (Cta del Bco),56,Regular,1752
62,4820,10,Cobrar cheque (Cta del Bco),56,Muy Bueno,4094
62,4820,10,Cobrar cheque (Cta del Bco),56,Malo,4981
62,4820,10,Cobrar cheque (Cta del Bco),56,Bueno,4411
62,4820,10,Cobrar cheque (Cta del Bco),57,Regular,4276
62,4820,10,Cobrar cheque (Cta del Bco),57,Bueno,4620
62,4820,10,Cobrar cheque (Cta del Bco),57,Regular,5404
62,4820,10,Cobrar cheque (Cta del Bco),57,Bueno,494
62,4820,10,Cobrar cheque (Cta del Bco),57,Malo,1538
62,4820,10,Cobrar cheque (Cta del Bco),58,Muy Malo,1332
62,4820,10,Cobrar cheque (Cta del Bco),58,Muy Bueno,3862
62,4820,10,Cobrar cheque (Cta del Bco),59,Bueno,2010
62,4820,10,Cobrar cheque (Cta del Bco),59,Bueno,2856
62,4820,10,Cobrar cheque (Cta del Bco),59,Muy Bueno,175
62,4820,10,Cobrar cheque (Cta del Bco),60,Muy Bueno,6520
62,4820,10,Cobrar cheque (Cta del Bco),60,Malo,589
62,4820,10,Cobrar cheque (Cta del Bco),61,Muy Bueno,5612
62,4820,10,Cobrar cheque (Cta del Bco),61,Muy Malo,5957
62,4820,10,Cobrar cheque (Cta del Bco),61,Muy Malo,4553
62,4820,10,Cobrar cheque (Cta del Bco),61,Muy Bueno,854
62,4820,10,Cobrar cheque (Cta del Bco),61,Bueno,3009
62,4820,10,Cobrar cheque (Cta del Bco),62,Muy Malo,1748
62,4820,10,Cobrar cheque (Cta del Bco),62,Muy Bueno,6060
62,4820,10,Cobrar cheque (Cta del Bco),62,Malo,6415
62,4820,10,Cobrar cheque (Cta del Bco),62,Malo,4877
62,4820,10,Cobrar cheque (Cta del Bco),62,Muy Malo,945
62,4820,10,Cobrar cheque (Cta del Bco),63,Malo,4438
62,4820,10,Cobrar cheque (Cta del Bco),63,Muy Malo,4764
62,4820,10,Cobrar cheque (Cta del Bco),63,Muy Malo,2714
62,4820,10,Cobrar cheque (Cta del Bco),63,Bueno,5703
62,4820,10,Cobrar cheque (Cta del Bco),64,Regular,4817
62,4820,10,Cobrar cheque (Cta del Bco),64,Regular,5845
62,4820,10,Cobrar cheque (Cta del Bco),64,Muy Bueno,2693
62,4820,10,Cobrar cheque (Cta del Bco),65,Bueno,3842
62,4820,10,Cobrar cheque (Cta del Bco),66,Bueno,2329
62,4820,10,Cobrar cheque (Cta del Bco),68,Regular,2161
62,4820,10,Cobrar cheque (Cta del Bco),68,Muy Malo,6878
62,4820,10,Cobrar cheque (Cta del Bco),70,Bueno,6416
62,4820,10,Cobrar cheque (Cta del Bco),70,Muy Bueno,1241
62,4820,10,Cobrar cheque (Cta del Bco),71,Muy Malo,5132
62,4820,10,Cobrar cheque (Cta del Bco),72,Bueno,4049
62,4820,10,Cobrar cheque (Cta del Bco),72,Bueno,2220
62,4820,10,Cobrar cheque (Cta del Bco),73,Muy Malo,3174
62,4820,10,Cobrar cheque (Cta del Bco),77,Bueno,1314
